,SampleID,Env
174,SRR1763623,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
175,SRR1763634,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
176,SRR1763645,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
177,SRR1763650,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
178,SRR1763661,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
179,SRR1763666,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
180,SRR1763670,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
181,SRR1763672,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
182,SRR1763673,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
183,SRR1763674,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
184,SRR1763675,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
185,SRR1763678,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
186,SRR1763680,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
187,SRR1763681,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
188,SRR1763684,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
189,SRR1763685,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
190,SRR1763686,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
191,SRR1763687,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
192,SRR1763688,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
193,SRR1763689,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
194,SRR1763690,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
195,SRR1763691,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
196,SRR1763692,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
197,SRR1763693,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
198,SRR1763694,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
199,SRR1763695,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
200,SRR1763696,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
201,SRR1763697,"Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic Diseases:Colonic Diseases, Functional:Irritable Bowel Syndrome"
202,SRR1185478,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
203,SRR1185479,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
204,SRR1185480,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
205,SRR1185481,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
206,SRR1185482,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
207,SRR1185483,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
208,SRR1185484,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
209,SRR1185485,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
210,SRR1185487,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
211,SRR1185488,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
212,SRR1185489,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
213,SRR1185490,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
214,SRR1185491,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
215,SRR1185492,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
216,SRR1185493,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
217,SRR1185494,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
218,SRR1185495,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
219,SRR1185497,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
220,SRR1185498,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
221,SRR1185499,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
222,SRR1185500,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
223,SRR1185501,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
224,SRR1185502,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
225,SRR5020827,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
226,SRR5020829,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
227,SRR5020830,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
228,SRR5020831,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
229,SRR5020832,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
230,SRR5020833,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
231,SRR5020834,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
232,SRR5020835,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
233,SRR5020836,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
234,SRR5020837,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
235,SRR5020838,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
236,SRR5020840,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
237,SRR5020841,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
238,SRR5020842,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
239,SRR5020843,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
240,SRR5020845,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
241,SRR5020848,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
242,SRR5020852,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
243,SRR5020853,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
244,SRR5020854,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
245,SRR5020855,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
246,SRR5020857,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
247,SRR5020858,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
248,SRR5020859,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
249,SRR5020860,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
250,SRR5020861,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
251,SRR5020862,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
252,SRR5020864,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
253,SRR5020865,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
254,SRR5020866,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
255,SRR5020869,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
256,SRR5020870,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
257,SRR5020872,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
258,SRR5020873,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
259,SRR5020874,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
260,SRR5020875,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
261,SRR5020876,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
262,SRR5020877,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
263,SRR5020878,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
264,SRR5020879,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
265,SRR5020880,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
266,SRR5020883,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
267,SRR5020885,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
268,SRR5020889,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
269,SRR5020890,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
270,SRR5020895,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
271,SRR5020896,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
272,SRR5020898,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
273,SRR5020899,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
274,SRR5020900,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
275,SRR5020903,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
276,SRR5020904,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
277,SRR5020905,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
278,SRR5020906,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
279,SRR5020907,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
280,SRR5020908,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
281,DRR049319,Population Characteristics:Health
282,DRR092034,Population Characteristics:Health
283,DRR092042,Population Characteristics:Health
284,DRR092043,Population Characteristics:Health
285,DRR092044,Population Characteristics:Health
286,DRR092045,Population Characteristics:Health
287,DRR092046,Population Characteristics:Health
288,DRR092047,Population Characteristics:Health
289,DRR092048,Population Characteristics:Health
290,DRR092049,Population Characteristics:Health
291,DRR092050,Population Characteristics:Health
292,DRR092051,Population Characteristics:Health
293,DRR092052,Population Characteristics:Health
294,DRR092053,Population Characteristics:Health
295,DRR092054,Population Characteristics:Health
296,DRR092077,Population Characteristics:Health
297,DRR092102,Population Characteristics:Health
298,SRR1159399,Population Characteristics:Health
299,SRR1159408,Population Characteristics:Health
300,SRR1159414,Population Characteristics:Health
301,SRR1159420,Population Characteristics:Health
302,SRR1159423,Population Characteristics:Health
303,SRR1159437,Population Characteristics:Health
304,SRR1159443,Population Characteristics:Health
305,SRR1159449,Population Characteristics:Health
306,SRR1159452,Population Characteristics:Health
307,SRR1159464,Population Characteristics:Health
308,SRR1159467,Population Characteristics:Health
309,SRR1159481,Population Characteristics:Health
310,SRR1159484,Population Characteristics:Health
311,SRR1159487,Population Characteristics:Health
312,SRR1200244,Population Characteristics:Health
313,SRR3403832,Population Characteristics:Health
314,SRR3403833,Population Characteristics:Health
315,SRR3403843,Population Characteristics:Health
316,SRR3403844,Population Characteristics:Health
317,SRR2914126,Population Characteristics:Health
318,SRR2914127,Population Characteristics:Health
319,SRR2914128,Population Characteristics:Health
